DateTime,Open,High,Low,Close
20221123 00:00:00.000,1.92962,1.93656,1.92039,1.92896
20221123 12:00:00.000,1.92897,1.93823,1.92677,1.92937
20221124 00:00:00.000,1.92815,1.93638,1.92700,1.93347
20221124 12:00:00.000,1.93347,1.93720,1.93063,1.93272
20221125 00:00:00.000,1.93177,1.93947,1.93132,1.93753
20221125 12:00:00.000,1.93754,1.94159,1.92950,1.93004
20221128 00:00:00.000,1.93886,1.94493,1.93287,1.94057
20221128 12:00:00.000,1.94061,1.94528,1.93670,1.93941
20221129 00:00:00.000,1.93729,1.94086,1.92404,1.92424
20221129 12:00:00.000,1.92423,1.93546,1.92081,1.92659
20221130 00:00:00.000,1.92610,1.92947,1.91785,1.92573
20221130 12:00:00.000,1.92572,1.92784,1.91005,1.91505
20221201 00:00:00.000,1.91314,1.91680,1.90912,1.91519
20221201 12:00:00.000,1.91511,1.92706,1.91150,1.92164
20221202 00:00:00.000,1.92266,1.92532,1.91266,1.91508
20221202 12:00:00.000,1.91507,1.92150,1.91422,1.91593
20221205 00:00:00.000,1.91824,1.92229,1.91408,1.91719
20221205 12:00:00.000,1.91719,1.93052,1.91162,1.92977
20221206 00:00:00.000,1.92690,1.93373,1.92088,1.92639
20221206 12:00:00.000,1.92639,1.93491,1.91913,1.91945
20221207 00:00:00.000,1.92003,1.92118,1.91564,1.91837
20221207 12:00:00.000,1.91840,1.92444,1.91163,1.92069
20221208 00:00:00.000,1.92007,1.92533,1.91463,1.91724
20221208 12:00:00.000,1.91722,1.92121,1.91465,1.91764
20221209 00:00:00.000,1.91739,1.92192,1.91354,1.92155
20221209 12:00:00.000,1.92155,1.92209,1.90928,1.91093
20221212 00:00:00.000,1.90988,1.91700,1.90928,1.91187
20221212 12:00:00.000,1.91185,1.92775,1.91128,1.92213
20221213 00:00:00.000,1.92047,1.92278,1.91428,1.91996
20221213 12:00:00.000,1.91997,1.92430,1.90681,1.91213
20221214 00:00:00.000,1.91165,1.92147,1.91165,1.92086
20221214 12:00:00.000,1.92088,1.92971,1.91406,1.92420
20221215 00:00:00.000,1.92316,1.93512,1.92046,1.93391
20221215 12:00:00.000,1.93395,1.93893,1.91832,1.91989
20221216 00:00:00.000,1.91902,1.92255,1.90985,1.91266
20221216 12:00:00.000,1.91265,1.91869,1.90185,1.90192
20221219 00:00:00.000,1.90267,1.91190,1.90240,1.90965
20221219 12:00:00.000,1.90964,1.91430,1.90651,1.90744
20221220 00:00:00.000,1.90653,1.92134,1.90608,1.91059
20221220 12:00:00.000,1.91058,1.92382,1.91002,1.91897
20221221 00:00:00.000,1.91715,1.93216,1.91565,1.92818
20221221 12:00:00.000,1.92814,1.92958,1.91601,1.91893
20221222 00:00:00.000,1.91548,1.92298,1.91387,1.91836
20221222 12:00:00.000,1.91833,1.92812,1.91307,1.92612
20221223 00:00:00.000,1.92431,1.92879,1.91415,1.91908
20221223 12:00:00.000,1.91909,1.92143,1.91329,1.91662
20221226 00:00:00.000,1.91782,1.92582,1.91336,1.91336
20221226 12:00:00.000,1.91576,1.93052,1.91026,1.91232
20221227 00:00:00.000,1.91145,1.92349,1.90972,1.91124
20221227 12:00:00.000,1.91119,1.91758,1.90762,1.91675
20221228 00:00:00.000,1.91351,1.92027,1.90570,1.90879
20221228 12:00:00.000,1.90882,1.91263,1.90095,1.90366
20221229 00:00:00.000,1.90203,1.91206,1.89507,1.90940
20221229 12:00:00.000,1.90939,1.91062,1.89578,1.89884
20221230 00:00:00.000,1.89771,1.90720,1.89719,1.89894
20221230 12:00:00.000,1.89896,1.90673,1.89363,1.90353
20230102 00:00:00.000,1.90264,1.90687,1.90052,1.90259
20230102 12:00:00.000,1.90265,1.90692,1.89931,1.90585
20230103 00:00:00.000,1.90364,1.91844,1.89811,1.90834
20230103 12:00:00.000,1.90836,1.92438,1.90836,1.91392
20230104 00:00:00.000,1.91239,1.91829,1.89943,1.90570
20230104 12:00:00.000,1.90579,1.91803,1.89946,1.91479
20230105 00:00:00.000,1.91393,1.92139,1.90859,1.91533
20230105 12:00:00.000,1.91534,1.91612,1.90349,1.91189
20230106 00:00:00.000,1.90944,1.91554,1.90731,1.90865
20230106 12:00:00.000,1.90866,1.91387,1.90118,1.90372
20230109 00:00:00.000,1.90267,1.90733,1.89661,1.90223
20230109 12:00:00.000,1.90221,1.91289,1.89853,1.91208
20230110 00:00:00.000,1.91210,1.91381,1.90547,1.90886
20230110 12:00:00.000,1.90882,1.91248,1.90431,1.90719
20230111 00:00:00.000,1.90704,1.91048,1.90324,1.90458
20230111 12:00:00.000,1.90462,1.91396,1.90402,1.90790
20230112 00:00:00.000,1.90537,1.91502,1.90445,1.91398
20230112 12:00:00.000,1.91399,1.91801,1.90569,1.90916
20230113 00:00:00.000,1.90989,1.91616,1.90811,1.91214
20230113 12:00:00.000,1.91214,1.92113,1.91030,1.91481
20230116 00:00:00.000,1.91493,1.91727,1.90789,1.90799
20230116 12:00:00.000,1.90798,1.91173,1.90535,1.91038
20230117 00:00:00.000,1.90897,1.91222,1.90281,1.90886
20230117 12:00:00.000,1.90888,1.91719,1.90653,1.91069
20230118 00:00:00.000,1.90916,1.91155,1.90013,1.90493
20230118 12:00:00.000,1.90495,1.91965,1.90378,1.91512
20230119 00:00:00.000,1.91435,1.93331,1.91282,1.93150
20230119 12:00:00.000,1.93148,1.94035,1.92912,1.93693
20230120 00:00:00.000,1.93631,1.93811,1.91952,1.92335
20230120 12:00:00.000,1.92337,1.92680,1.91384,1.91384
20230123 00:00:00.000,1.91568,1.92047,1.91021,1.91034
20230123 12:00:00.000,1.91029,1.91597,1.90389,1.90662
20230124 00:00:00.000,1.90607,1.90920,1.89841,1.90100
20230124 12:00:00.000,1.90099,1.90176,1.89040,1.89601
20230125 00:00:00.000,1.89568,1.90394,1.89326,1.89973
20230125 12:00:00.000,1.89973,1.91514,1.89778,1.91373
20230126 00:00:00.000,1.91074,1.91594,1.90827,1.91198
20230126 12:00:00.000,1.91199,1.91387,1.90595,1.91162
20230127 00:00:00.000,1.91075,1.91289,1.90445,1.90708
20230127 12:00:00.000,1.90710,1.91097,1.90494,1.90821
20230130 00:00:00.000,1.90954,1.91229,1.90498,1.90925
20230130 12:00:00.000,1.90926,1.91200,1.90604,1.90867
20230131 00:00:00.000,1.90791,1.91771,1.90720,1.91713
20230131 12:00:00.000,1.91711,1.91997,1.90091,1.91232
20230201 00:00:00.000,1.91040,1.91754,1.90906,1.91291
20230201 12:00:00.000,1.91291,1.91588,1.90068,1.90143
20230202 00:00:00.000,1.90133,1.90353,1.89156,1.89289
20230202 12:00:00.000,1.89290,1.89865,1.88383,1.88713
20230203 00:00:00.000,1.88666,1.89258,1.88331,1.89217
20230203 12:00:00.000,1.89217,1.90563,1.88759,1.90484
20230206 00:00:00.000,1.90533,1.91071,1.90267,1.90763
20230206 12:00:00.000,1.90765,1.91813,1.90564,1.90601
20230207 00:00:00.000,1.90457,1.90759,1.89692,1.89692
20230207 12:00:00.000,1.89693,1.90911,1.89630,1.90375
20230208 00:00:00.000,1.90369,1.90921,1.90161,1.90795
20230208 12:00:00.000,1.90794,1.91644,1.90729,1.91341
20230209 00:00:00.000,1.91335,1.91335,1.90091,1.90724
20230209 12:00:00.000,1.90723,1.91665,1.90561,1.91493
20230210 00:00:00.000,1.91314,1.91877,1.91072,1.91214
20230210 12:00:00.000,1.91214,1.91686,1.90984,1.91061
20230213 00:00:00.000,1.90974,1.91346,1.89935,1.90188
20230213 12:00:00.000,1.90189,1.90915,1.90061,1.90807
20230214 00:00:00.000,1.90588,1.92265,1.90580,1.92236
20230214 12:00:00.000,1.92237,1.92966,1.91774,1.92082
20230215 00:00:00.000,1.91987,1.93021,1.91870,1.92341
20230215 12:00:00.000,1.92342,1.92412,1.91152,1.91521
20230216 00:00:00.000,1.91325,1.92148,1.90961,1.91510
20230216 12:00:00.000,1.91510,1.92058,1.91292,1.91533
20230217 00:00:00.000,1.91462,1.92636,1.91367,1.92578
20230217 12:00:00.000,1.92572,1.92891,1.92324,1.92797
20230220 00:00:00.000,1.92640,1.93233,1.92454,1.93029
20230220 12:00:00.000,1.93029,1.93054,1.92150,1.92447
20230221 00:00:00.000,1.92441,1.93766,1.92126,1.93722
20230221 12:00:00.000,1.93728,1.95079,1.93461,1.94861
20230222 00:00:00.000,1.94601,1.95251,1.94058,1.94190
20230222 12:00:00.000,1.94191,1.94289,1.93418,1.93653
20230223 00:00:00.000,1.93432,1.93672,1.92853,1.93032
20230223 12:00:00.000,1.93034,1.93636,1.92810,1.92860
20230224 00:00:00.000,1.92629,1.93666,1.92577,1.93433
20230224 12:00:00.000,1.93434,1.94202,1.93011,1.93616
20230227 00:00:00.000,1.93676,1.94711,1.93405,1.94631
20230227 12:00:00.000,1.94629,1.95593,1.94513,1.95540
20230228 00:00:00.000,1.95385,1.96753,1.95204,1.96490
20230228 12:00:00.000,1.96482,1.96638,1.94262,1.94290
20230301 00:00:00.000,1.94157,1.94882,1.92818,1.92906
20230301 12:00:00.000,1.92907,1.93028,1.91755,1.92180
20230302 00:00:00.000,1.92178,1.92814,1.91935,1.92393
20230302 12:00:00.000,1.92388,1.92566,1.91794,1.92034
20230303 00:00:00.000,1.92020,1.92359,1.91835,1.92230
20230303 12:00:00.000,1.92234,1.93579,1.92177,1.93497
20230306 00:00:00.000,1.93260,1.94521,1.93123,1.94341
20230306 12:00:00.000,1.94344,1.94606,1.93831,1.94031
20230307 00:00:00.000,1.93946,1.94272,1.93604,1.93877
20230307 12:00:00.000,1.93879,1.93886,1.93242,1.93612
20230308 00:00:00.000,1.93441,1.94087,1.93145,1.93369
20230308 12:00:00.000,1.93368,1.94093,1.93020,1.93892
20230309 00:00:00.000,1.93581,1.94005,1.93442,1.93773
20230309 12:00:00.000,1.93770,1.95456,1.93689,1.95372
20230310 00:00:00.000,1.95284,1.96337,1.95077,1.96189
20230310 12:00:00.000,1.96190,1.96598,1.95441,1.96107
20230313 00:00:00.000,1.96760,1.96763,1.95181,1.95676
20230313 12:00:00.000,1.95679,1.95948,1.94190,1.95674
20230314 00:00:00.000,1.95893,1.96022,1.94968,1.95733
20230314 12:00:00.000,1.95735,1.96264,1.94631,1.94839
20230315 00:00:00.000,1.94949,1.95874,1.94371,1.95153
20230315 12:00:00.000,1.95156,1.95495,1.94310,1.95438
20230316 00:00:00.000,1.95721,1.96283,1.95290,1.95639
20230316 12:00:00.000,1.95641,1.96577,1.95069,1.95434
20230317 00:00:00.000,1.95612,1.95691,1.94018,1.94181
20230317 12:00:00.000,1.94181,1.94668,1.94040,1.94248
20230320 00:00:00.000,1.94410,1.95701,1.94110,1.95505
20230320 12:00:00.000,1.95499,1.96559,1.95289,1.96278
20230321 00:00:00.000,1.96465,1.97917,1.96387,1.97859
20230321 12:00:00.000,1.97859,1.98132,1.96907,1.97133
20230322 00:00:00.000,1.97208,1.97934,1.96788,1.97457
20230322 12:00:00.000,1.97458,1.98111,1.96185,1.96923
20230323 00:00:00.000,1.97188,1.97191,1.95748,1.96001
20230323 12:00:00.000,1.95998,1.96613,1.95774,1.96373
20230324 00:00:00.000,1.96465,1.97119,1.96444,1.96835
20230324 12:00:00.000,1.96839,1.97320,1.96529,1.97101
20230327 00:00:00.000,1.97077,1.97711,1.96906,1.97654
20230327 12:00:00.000,1.97649,1.98554,1.97583,1.98236
20230328 00:00:00.000,1.98135,1.98318,1.97519,1.97697
20230328 12:00:00.000,1.97698,1.97910,1.97281,1.97281
20230329 00:00:00.000,1.97199,1.98109,1.96561,1.97725
20230329 12:00:00.000,1.97730,1.98160,1.97575,1.97765
20230330 00:00:00.000,1.97528,1.98195,1.97444,1.97850
20230330 12:00:00.000,1.97850,1.98360,1.97662,1.97717
20230331 00:00:00.000,1.97592,1.97905,1.96928,1.97522
20230331 12:00:00.000,1.97523,1.97973,1.97001,1.97062
20230403 00:00:00.000,1.96732,1.97798,1.96664,1.97769
20230403 12:00:00.000,1.97769,1.97775,1.96780,1.97129
20230404 00:00:00.000,1.96936,1.98372,1.96695,1.98284
20230404 12:00:00.000,1.98286,1.98763,1.97977,1.97977
20230405 00:00:00.000,1.97875,1.98151,1.95771,1.97696
20230405 12:00:00.000,1.97699,1.98190,1.96931,1.97152
20230406 00:00:00.000,1.97074,1.98585,1.96876,1.98389
20230406 12:00:00.000,1.98385,1.99281,1.98225,1.99068
20230407 00:00:00.000,1.99052,1.99267,1.98508,1.98585
20230407 12:00:00.000,1.98585,1.99594,1.98179,1.98426
20230410 00:00:00.000,1.98651,1.99224,1.98551,1.98985
20230410 12:00:00.000,1.98983,1.99457,1.98894,1.99029
20230411 00:00:00.000,1.98818,1.99929,1.98667,1.99861
20230411 12:00:00.000,1.99860,2.00879,1.99830,2.00609
20230412 00:00:00.000,2.00513,2.00958,2.00407,2.00620
20230412 12:00:00.000,2.00621,2.01037,1.99653,2.00825
20230413 00:00:00.000,2.00563,2.01280,2.00431,2.00741
20230413 12:00:00.000,2.00742,2.00747,1.98422,1.98793
20230414 00:00:00.000,1.98647,1.98882,1.98413,1.98822
20230414 12:00:00.000,1.98826,2.00234,1.98408,1.99896
20230417 00:00:00.000,2.00049,2.00356,1.99697,1.99777
20230417 12:00:00.000,1.99782,2.00943,1.99759,2.00162
20230418 00:00:00.000,2.00004,2.00392,1.99884,2.00249
20230418 12:00:00.000,2.00250,2.00347,1.99813,2.00107
20230419 00:00:00.000,1.99889,2.01178,1.99806,2.01009
20230419 12:00:00.000,2.01010,2.01156,2.00069,2.00572
20230420 00:00:00.000,2.00470,2.02054,2.00217,2.01695
20230420 12:00:00.000,2.01696,2.01744,2.00890,2.01381
20230421 00:00:00.000,2.01265,2.02355,2.01072,2.02101
20230421 12:00:00.000,2.02102,2.02847,2.01579,2.02580
20230424 00:00:00.000,2.02358,2.02818,2.02255,2.02557
20230424 12:00:00.000,2.02561,2.02897,2.02264,2.02382
20230425 00:00:00.000,2.02194,2.02568,2.01855,2.02267
20230425 12:00:00.000,2.02268,2.02280,2.01469,2.02129
20230426 00:00:00.000,2.01964,2.03603,2.01846,2.03590
20230426 12:00:00.000,2.03586,2.03918,2.03203,2.03797
20230427 00:00:00.000,2.03519,2.03899,2.02650,2.02705
20230427 12:00:00.000,2.02701,2.03539,2.02536,2.03212
20230428 00:00:00.000,2.03116,2.03672,2.02848,2.03222
20230428 12:00:00.000,2.03222,2.03641,2.02651,2.03185
20230501 00:00:00.000,2.03157,2.03547,2.02619,2.02685
20230501 12:00:00.000,2.02686,2.03028,2.02360,2.02561
20230502 00:00:00.000,2.02364,2.02599,2.01285,2.01345
20230502 12:00:00.000,2.01348,2.01442,2.00410,2.00765
20230503 00:00:00.000,2.00704,2.00993,1.99818,2.00830
20230503 12:00:00.000,2.00828,2.01703,2.00549,2.01649
20230504 00:00:00.000,2.01455,2.02496,2.01222,2.01455
20230504 12:00:00.000,2.01460,2.01595,1.99906,2.00111
20230505 00:00:00.000,2.00046,2.00434,1.99551,2.00251
20230505 12:00:00.000,2.00246,2.00909,2.00055,2.00604
20230508 00:00:00.000,2.00479,2.00705,1.99663,1.99852
20230508 12:00:00.000,1.99851,1.99872,1.98689,1.98825
20230509 00:00:00.000,1.98711,1.99580,1.98657,1.99147
20230509 12:00:00.000,1.99145,1.99635,1.98897,1.99141
20230510 00:00:00.000,1.99053,1.99479,1.98885,1.99381
20230510 12:00:00.000,1.99377,1.99422,1.98238,1.98242
20230511 00:00:00.000,1.98106,1.98617,1.97905,1.98351
20230511 12:00:00.000,1.98347,1.98833,1.98082,1.98576
20230512 00:00:00.000,1.98488,2.00768,1.98413,2.00723
20230512 12:00:00.000,2.00721,2.01576,2.00607,2.01001
20230515 00:00:00.000,2.00690,2.01180,2.00329,2.00775
20230515 12:00:00.000,2.00776,2.01481,2.00655,2.00682
20230516 00:00:00.000,2.00360,2.00773,2.00015,2.00370
20230516 12:00:00.000,2.00365,2.00727,2.00192,2.00313
20230517 00:00:00.000,2.00054,2.00448,1.99156,1.99206
20230517 12:00:00.000,1.99197,1.99925,1.98907,1.99789
20230518 00:00:00.000,1.99710,2.00079,1.98938,1.99317
20230518 12:00:00.000,1.99313,2.00099,1.99056,1.99241
20230519 00:00:00.000,1.99168,1.99254,1.97752,1.97856
20230519 12:00:00.000,1.97853,1.98389,1.97691,1.98192
20230522 00:00:00.000,1.98063,1.98676,1.97824,1.98081
20230522 12:00:00.000,1.98082,1.98490,1.97691,1.97691
20230523 00:00:00.000,1.97594,1.98176,1.97455,1.97918
20230523 12:00:00.000,1.97915,1.98803,1.97782,1.98646
20230524 00:00:00.000,1.98532,2.02948,1.98341,2.02292
20230524 12:00:00.000,2.02293,2.02851,2.01825,2.02245
20230525 00:00:00.000,2.02144,2.03276,2.02022,2.03240
20230525 12:00:00.000,2.03239,2.03989,2.03127,2.03152
20230526 00:00:00.000,2.03089,2.03680,2.02910,2.03406
20230526 12:00:00.000,2.03405,2.04365,2.03078,2.04152
20230529 00:00:00.000,2.03679,2.04230,2.03523,2.03681
20230529 12:00:00.000,2.03685,2.04124,2.03499,2.03980
20230530 00:00:00.000,2.03852,2.04727,2.03514,2.04529
20230530 12:00:00.000,2.04526,2.05734,2.04501,2.05264
20230531 00:00:00.000,2.05132,2.06579,2.05031,2.05995
20230531 12:00:00.000,2.05994,2.06933,2.05685,2.06581
20230601 00:00:00.000,2.06541,2.07305,2.06392,2.06940
20230601 12:00:00.000,2.06943,2.07364,2.06239,2.06307
20230602 00:00:00.000,2.06148,2.06703,2.05148,2.05215
20230602 12:00:00.000,2.05215,2.05935,2.05212,2.05332
20230605 00:00:00.000,2.05432,2.05581,2.04794,2.04920
20230605 12:00:00.000,2.04921,2.04994,2.04163,2.04800
20230606 00:00:00.000,2.04707,2.04910,2.04078,2.04207
20230606 12:00:00.000,2.04212,2.05055,2.03922,2.04340
20230607 00:00:00.000,2.04263,2.04711,2.04140,2.04604
20230607 12:00:00.000,2.04606,2.06059,2.04542,2.05973
20230608 00:00:00.000,2.05825,2.06164,2.05055,2.05351
20230608 12:00:00.000,2.05357,2.06129,2.04870,2.06035
20230609 00:00:00.000,2.05819,2.06169,2.05535,2.05758
20230609 12:00:00.000,2.05762,2.05922,2.04834,2.05133
20230612 00:00:00.000,2.05248,2.05595,2.04800,2.04819
20230612 12:00:00.000,2.04820,2.04962,2.04087,2.04333
20230613 00:00:00.000,2.04144,2.05108,2.04094,2.04435
20230613 12:00:00.000,2.04435,2.05208,2.03914,2.05024
20230614 00:00:00.000,2.04916,2.05231,2.04532,2.04821
20230614 12:00:00.000,2.04821,2.05038,2.03429,2.03971
20230615 00:00:00.000,2.03826,2.05136,2.03638,2.05008
20230615 12:00:00.000,2.05003,2.05491,2.04435,2.05016
20230616 00:00:00.000,2.04790,2.05501,2.04651,2.05110
20230616 12:00:00.000,2.05105,2.06408,2.04957,2.05312
20230619 00:00:00.000,2.05723,2.06492,2.05623,2.05825
20230619 12:00:00.000,2.05821,2.06883,2.05772,2.06231
20230620 00:00:00.000,2.05923,2.07298,2.05874,2.06584
20230620 12:00:00.000,2.06583,2.07302,2.06207,2.06938
20230621 00:00:00.000,2.06847,2.07492,2.06203,2.06429
20230621 12:00:00.000,2.06429,2.06562,2.05533,2.05832
20230622 00:00:00.000,2.05742,2.06171,2.05278,2.05797
20230622 12:00:00.000,2.05797,2.06478,2.04962,2.06311
20230623 00:00:00.000,2.06139,2.07198,2.05871,2.07165
20230623 12:00:00.000,2.07169,2.07992,2.06550,2.06913
20230626 00:00:00.000,2.06872,2.07163,2.06202,2.06670
20230626 12:00:00.000,2.06683,2.06778,2.05668,2.06162
20230627 00:00:00.000,2.06113,2.06365,2.05532,2.06205
20230627 12:00:00.000,2.06204,2.06849,2.05777,2.06831
20230628 00:00:00.000,2.06747,2.09004,2.06432,2.08703
20230628 12:00:00.000,2.08703,2.08733,2.07203,2.07889
20230629 00:00:00.000,2.07881,2.08202,2.07410,2.07965
20230629 12:00:00.000,2.07967,2.08299,2.07398,2.07697
20230630 00:00:00.000,2.07618,2.08147,2.07067,2.07506
20230630 12:00:00.000,2.07503,2.08117,2.06661,2.06693
20230703 00:00:00.000,2.06799,2.07126,2.06068,2.06145
20230703 12:00:00.000,2.06149,2.06580,2.05930,2.06209
20230704 00:00:00.000,2.06032,2.06587,2.05406,2.05552
20230704 12:00:00.000,2.05550,2.05603,2.04927,2.05268
20230705 00:00:00.000,2.05132,2.05471,2.04903,2.05343
20230705 12:00:00.000,2.05343,2.05597,2.04931,2.05542
20230706 00:00:00.000,2.05488,2.05895,2.04484,2.05163
20230706 12:00:00.000,2.05166,2.06958,2.05043,2.06841
20230707 00:00:00.000,2.06711,2.06918,2.05957,2.05964
20230707 12:00:00.000,2.05961,2.07204,2.05945,2.06744
20230710 00:00:00.000,2.06512,2.07372,2.06467,2.07146
20230710 12:00:00.000,2.07142,2.07238,2.06411,2.07065
20230711 00:00:00.000,2.06794,2.08392,2.06677,2.08313
20230711 12:00:00.000,2.08317,2.09182,2.08254,2.08526
20230712 00:00:00.000,2.08482,2.08941,2.07816,2.08617
20230712 12:00:00.000,2.08618,2.08967,2.05935,2.06208
20230713 00:00:00.000,2.06104,2.06439,2.04821,2.05214
20230713 12:00:00.000,2.05213,2.05835,2.04859,2.05437
20230714 00:00:00.000,2.05155,2.05831,2.04850,2.05823
20230714 12:00:00.000,2.05820,2.05995,2.05355,2.05442
20230717 00:00:00.000,2.05504,2.06598,2.05292,2.06381
20230717 12:00:00.000,2.06378,2.06952,2.06263,2.06671
20230718 00:00:00.000,2.06595,2.07800,2.06379,2.07788
20230718 12:00:00.000,2.07790,2.08923,2.07324,2.07742
20230719 00:00:00.000,2.07518,2.08279,2.06442,2.07077
20230719 12:00:00.000,2.07072,2.07451,2.06124,2.06521
20230720 00:00:00.000,2.06440,2.06750,2.05249,2.05600
20230720 12:00:00.000,2.05596,2.06782,2.04923,2.06268
20230721 00:00:00.000,2.06250,2.07706,2.06143,2.07671
20230721 12:00:00.000,2.07669,2.08538,2.07090,2.08342
20230724 00:00:00.000,2.07917,2.08852,2.06835,2.06966
20230724 12:00:00.000,2.06961,2.07423,2.06425,2.06622
20230725 00:00:00.000,2.06417,2.07210,2.06143,2.06638
20230725 12:00:00.000,2.06640,2.07398,2.06012,2.07264
20230726 00:00:00.000,2.07078,2.08253,2.06965,2.07541
20230726 12:00:00.000,2.07542,2.08362,2.07357,2.08362
20230727 00:00:00.000,2.07898,2.08435,2.06795,2.07691
20230727 12:00:00.000,2.07686,2.07861,2.06531,2.06882
20230728 00:00:00.000,2.06797,2.08969,2.06602,2.08781
20230728 12:00:00.000,2.08783,2.09193,2.08293,2.08582
20230731 00:00:00.000,2.08581,2.08842,2.07222,2.07494
20230731 12:00:00.000,2.07497,2.07702,2.06465,2.06652
20230801 00:00:00.000,2.06623,2.08322,2.06353,2.08214
20230801 12:00:00.000,2.08213,2.08256,2.07389,2.07753
20230802 00:00:00.000,2.07539,2.09587,2.07013,2.09178
20230802 12:00:00.000,2.09181,2.09237,2.08331,2.09032
20230803 00:00:00.000,2.08953,2.09599,2.08794,2.08872
20230803 12:00:00.000,2.08876,2.09423,2.07898,2.09014
20230804 00:00:00.000,2.08952,2.09166,2.08488,2.08926
20230804 12:00:00.000,2.08925,2.09266,2.08401,2.08901
20230807 00:00:00.000,2.09020,2.09149,2.08413,2.08915
20230807 12:00:00.000,2.08911,2.09566,2.08614,2.09357
20230808 00:00:00.000,2.09191,2.10564,2.09078,2.10263
20230808 12:00:00.000,2.10259,2.10585,2.09889,2.10122
20230809 00:00:00.000,2.09920,2.10614,2.09520,2.09779
20230809 12:00:00.000,2.09774,2.10491,2.09712,2.10101
20230810 00:00:00.000,2.09936,2.10318,2.09484,2.10174
20230810 12:00:00.000,2.10175,2.10483,2.09459,2.10442
20230811 00:00:00.000,2.10290,2.11578,2.10097,2.11350
20230811 12:00:00.000,2.11350,2.12315,2.11242,2.12092
20230814 00:00:00.000,2.11713,2.12752,2.11692,2.12303
20230814 12:00:00.000,2.12303,2.12508,2.11718,2.12242
20230815 00:00:00.000,2.12177,2.13136,2.11737,2.13042
20230815 12:00:00.000,2.13044,2.13489,2.12483,2.13404
20230816 00:00:00.000,2.13315,2.13905,2.12571,2.13085
20230816 12:00:00.000,2.13083,2.14480,2.13064,2.14345
20230817 00:00:00.000,2.14245,2.15316,2.14020,2.14407
20230817 12:00:00.000,2.14410,2.15144,2.14015,2.15033
20230818 00:00:00.000,2.14935,2.15239,2.14250,2.14712
20230818 12:00:00.000,2.14711,2.14984,2.14346,2.14917
20230821 00:00:00.000,2.14738,2.15536,2.14511,2.15139
20230821 12:00:00.000,2.15140,2.15849,2.14772,2.15089
20230822 00:00:00.000,2.14995,2.15394,2.14504,2.14610
20230822 12:00:00.000,2.14605,2.14700,2.14044,2.14044
20230823 00:00:00.000,2.14015,2.14600,2.13183,2.13210
20230823 12:00:00.000,2.13212,2.13234,2.12309,2.12777
20230824 00:00:00.000,2.12640,2.13555,2.12447,2.13374
20230824 12:00:00.000,2.13374,2.13503,2.12621,2.12681
20230825 00:00:00.000,2.12625,2.13138,2.12358,2.12899
20230825 12:00:00.000,2.12896,2.13397,2.12701,2.12985
20230828 00:00:00.000,2.12993,2.13294,2.12635,2.13065
